ID_Customer,product_group,recommended_product,model_probability,source_target_col,model_rank_per_customer,value_segment,segment_product_mean_order_value,segment_product_median_order_value,segment_product_value_events,product_mean_order_value,product_median_order_value,product_value_events,customer_mean_event_value,customer_value_events,customer_value_multiplier,value_shrinkage_weight,expected_order_value_before_customer_adjustment,expected_order_value,expected_revenue,expected_revenue_proxy,expected_revenue_is_forecast,probability_semantics,order_value_estimation_method
C00497,grp3,Repair Kits Type 2,0.6633514619745164,purchase_flag_grp3_Repair Kits Type 2,3,Mid-Market,859.35349078341,651.51,868,850.1014006545114,569.97,2139,703.3923076923077,13,0.5,0.9665924276169265,859.0444009127342,429.5222004563671,284.9241796232424,284.9241796232424,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00498,grp3,Compliance Safety Type 2,0.8934503845057634,purchase_flag_grp3_Compliance Safety Type 2,1,SMB,250.54319664634147,149.53,328,577.0763162824207,326.70000000000005,694,517.2877777777778,9,0.5625637087178298,0.9162011173184358,277.9063072303705,156.34000287159387,139.6820356792577,139.6820356792577,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00498,grp3,Core Replacement Type 1,0.8427969956651467,purchase_flag_grp3_Core Replacement Type 1,2,SMB,195.69465312046447,117.32,689,420.905875,252.45,1696,517.2877777777778,9,0.5625637087178298,0.9582753824756607,205.0915052155772,115.37703780059724,97.23942082708741,97.23942082708741,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00498,grp3,Core Replacement Type 2,0.7917990426913556,purchase_flag_grp3_Core Replacement Type 2,3,SMB,248.62199310344826,98.24,145,562.784595959596,379.5,396,517.2877777777778,9,0.5625637087178298,0.8285714285714286,302.4784393073593,170.163392623929,134.73521138074028,134.73521138074028,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00499,grp3,Repair Kits Type 1,0.7680365726788883,purchase_flag_grp3_Repair Kits Type 1,1,Mid-Market,805.6454208675264,566.29,853,836.2294216136919,512.35,2045,10079.461666666666,30,2.0,0.9660249150622876,806.6845148906124,1613.3690297812248,1239.126420099435,1239.126420099435,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00499,grp3,Calibration Kits Type 2,0.7214296231654665,purchase_flag_grp3_Calibration Kits Type 2,2,Mid-Market,851.278055890411,614.015,730,855.3437032407409,579.01,1728,10079.461666666666,30,2.0,0.9605263157894737,851.4385419700293,1702.8770839400586,1228.505972963985,1228.505972963985,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00499,grp3,Premium Standard Type 1,0.7087321455277731,purchase_flag_grp3_Premium Standard Type 1,3,Mid-Market,881.4028181818181,718.025,154,976.8609597069598,603.8050000000001,546,10079.461666666666,30,2.0,0.8369565217391305,896.9666456043956,1793.9332912087912,1271.418190412106,1271.418190412106,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00500,grp3,Training Type 1,0.7696048764962793,purchase_flag_grp3_Training Type 1,1,Enterprise,9351.931515844155,7340.37,385,5063.882342342342,3371.32,1665,6496.414285714286,7,1.057302834272283,0.927710843373494,9041.952057518723,9560.081537768647,7357.485371168799,7357.485371168799,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00500,grp3,Premium Plus Type 2,0.7568325037785408,purchase_flag_grp3_Premium Plus Type 2,2,Enterprise,3667.2877659367396,2841.68,411,2093.9392777338603,1325.85,1518,6496.414285714286,7,1.057302834272283,0.9319727891156463,3560.257256535183,3764.2700880731113,2848.921955655041,2848.921955655041,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00500,grp3,Extended Support Type 2,0.7502665421757119,purchase_flag_grp3_Extended Support Type 2,3,Enterprise,7203.877150326797,6280.65,153,4092.6571508196716,2647.37,610,6496.414285714286,7,1.057302834272283,0.8360655737704918,6693.841084833825,7077.4171511630575,5309.949293538185,5309.949293538185,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00501,grp1,Premium Products,0.7828948394296292,purchase_flag_grp1_Premium Products,1,SMB,730.4233264150944,488.01,1696,2190.649931655225,1312.22,6555,2044.418965517241,29,2.0,0.9826187717265353,755.8038583717595,1511.607716743519,1183.4298806805057,1183.4298806805057,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00501,grp3,Compliance Safety Type 1,0.6635847141319399,purchase_flag_grp3_Compliance Safety Type 1,2,SMB,227.67749694749693,167.07,819,408.19548733850127,260.155,1548,2044.418965517241,29,2.0,0.9646643109540636,234.0562245231508,468.1124490463016,310.6322656819923,310.6322656819923,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00501,grp3,Personal Safety Type 2,0.646381534873185,purchase_flag_grp3_Personal Safety Type 2,3,SMB,214.855461928934,143.935,394,442.67617743979724,280.04,789,2044.418965517241,29,2.0,0.9292452830188679,230.97485217734416,461.9497043546883,298.59575893499743,298.59575893499743,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00502,grp3,Sensors Type 2,0.684595243726775,purchase_flag_grp3_Sensors Type 2,1,Mid-Market,3049.2797998217466,2206.715,1122,3257.693349576988,2046.48,2955,4237.522857142857,7,1.9640866581148937,0.9739583333333334,3054.7072360132893,5999.709726700725,4107.372742640586,4107.372742640586,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00502,grp3,Core Replacement Type 2,0.5870915282798965,purchase_flag_grp3_Core Replacement Type 2,2,Mid-Market,560.075605839416,531.2,137,562.784595959596,379.5,396,4237.522857142857,7,1.9640866581148937,0.8203592814371258,560.5622507711848,1100.9928377825395,646.3835677589713,646.3835677589713,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00502,grp3,Premium Plus Type 2,0.57186436004825,purchase_flag_grp3_Premium Plus Type 2,3,Mid-Market,1755.6703636963696,1287.44,303,2093.9392777338603,1325.85,1518,4237.522857142857,7,1.9640866581148937,0.9099099099099099,1786.145040636684,3508.1436437725956,2006.1823198033514,2006.1823198033514,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00503,grp3,Monitoring Type 1,0.4804748581309661,purchase_flag_grp3_Monitoring Type 1,1,SMB,1384.3786890052356,944.75,573,3029.3067279341703,2136.57,2309,606.28,2,0.6593450299302585,0.9502487562189055,1466.2159048723468,966.7421696822785,464.49530682731506,464.49530682731506,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00503,grp3,Core Basic Type 1,0.4335384694452705,purchase_flag_grp3_Core Basic Type 1,2,SMB,221.11692042310824,146.23000000000002,1229,459.3349140403039,278.01,3027,606.28,2,0.6593450299302585,0.9761715647339158,226.79328246323203,149.53502361370127,64.82918526594644,64.82918526594644,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00503,grp3,Core Basic Type 2,0.38662148080479947,purchase_flag_grp3_Core Basic Type 2,3,SMB,191.61631407799075,124.43,1513,386.0204725622969,234.54500000000002,3692,606.28,2,0.6593450299302585,0.9805573558003888,195.39604496232593,128.83341111393892,49.80976418200458,49.80976418200458,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00504,grp1,Safety Solutions,0.7448093448176493,purchase_flag_grp1_Safety Solutions,1,Enterprise,969.693862820513,771.1949999999999,468,505.43952119815674,312.65,5642,2369.909,10,0.5,0.9397590361445783,941.7267338071181,470.86336690355904,350.7034358020722,350.7034358020722,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00504,grp3,Repair Kits Type 1,0.6972672535018212,purchase_flag_grp3_Repair Kits Type 1,2,Enterprise,1762.1858987124463,1238.68,233,836.2294216136919,512.35,2045,2369.909,10,0.5,0.8859315589353612,1656.5634868760865,828.2817434380432,577.5337363727444,577.5337363727444,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00504,grp3,Preventive Kits Type 1,0.6362444958245562,purchase_flag_grp3_Preventive Kits Type 1,3,Enterprise,1615.215549264705,1265.84,136,788.2648314371256,530.235,1670,2369.909,10,0.5,0.8192771084337349,1465.7666243561064,732.8833121780532,466.29297345495627,466.29297345495627,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00505,grp3,Installation Type 1,0.6452059943635811,purchase_flag_grp3_Installation Type 1,1,Mid-Market,4974.420283185841,3611.54,339,5927.55006886388,3729.575,1866,7757.159166666667,12,2.0,0.9186991869918699,5051.91050966373,10103.82101932746,6519.045887646826,6519.045887646826,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00505,grp3,Training Type 2,0.5979395553669198,purchase_flag_grp3_Training Type 2,2,Mid-Market,2991.434925675676,2166.7200000000003,370,3552.4214311361197,2150.4700000000003,1866,7757.159166666667,12,2.0,0.925,3033.508913585209,6067.017827170418,3627.7099419814554,3627.7099419814554,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00505,grp3,Installation Type 2,0.5897964782289482,purchase_flag_grp3_Installation Type 2,3,Mid-Market,3952.2467814126394,2813.43,269,3634.114349307774,2592.83,939,7757.159166666667,12,2.0,0.8996655518394648,3920.3271393954287,7840.6542787908575,4624.390280641582,4624.390280641582,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00506,grp3,Installation Type 1,0.7216998323275196,purchase_flag_grp3_Installation Type 1,1,Mid-Market,4974.420283185841,3611.54,339,5927.55006886388,3729.575,1866,1093.435,2,0.5068057842793267,0.9186991869918699,5051.91050966373,2560.3374679590997,1847.7951213279482,1847.7951213279482,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00506,grp3,Installation Type 2,0.5860562395053127,purchase_flag_grp3_Installation Type 2,2,Mid-Market,3952.2467814126394,2813.43,269,3634.114349307774,2592.83,939,1093.435,2,0.5068057842793267,0.8996655518394648,3920.3271393954287,1986.8444705128295,1164.402598870673,1164.402598870673,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00506,grp3,Monitoring Type 1,0.4862635546304306,purchase_flag_grp3_Monitoring Type 1,3,Mid-Market,3034.5581309734516,2246.35,1017,3029.3067279341703,2136.57,2309,1093.435,2,0.5068057842793267,0.9713467048710601,3034.407660972326,1537.8553544422768,747.8030111585423,747.8030111585423,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00507,grp3,Compliance Safety Type 2,0.6611044255676145,purchase_flag_grp3_Compliance Safety Type 2,1,SMB,250.54319664634147,149.53,328,577.0763162824207,326.70000000000005,694,240.5775,4,0.5,0.9162011173184358,277.9063072303705,138.95315361518524,91.86254480157554,91.86254480157554,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00507,grp3,Core Replacement Type 2,0.6213387100993006,purchase_flag_grp3_Core Replacement Type 2,2,SMB,248.62199310344826,98.24,145,562.784595959596,379.5,396,240.5775,4,0.5,0.8285714285714286,302.4784393073593,151.23921965367964,93.9707816560421,93.9707816560421,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00507,grp3,Core Advanced Type 2,0.6140472342925617,purchase_flag_grp3_Core Advanced Type 2,3,SMB,223.92975453890492,148.88,1388,497.5856153606641,306.1,3854,240.5775,4,0.5,0.9788434414668548,229.71937077631873,114.85968538815936,70.52927214431301,70.52927214431301,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00508,grp3,Training Type 2,0.6171523024759377,purchase_flag_grp3_Training Type 2,1,Mid-Market,2991.434925675676,2166.7200000000003,370,3552.4214311361197,2150.4700000000003,1866,2757.566666666667,6,1.2781287751009698,0.925,3033.508913585209,3877.215031978537,2392.83218417987,2392.83218417987,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00508,grp3,Personal Safety Type 2,0.6033169558344386,purchase_flag_grp3_Personal Safety Type 2,2,Mid-Market,675.690606060606,552.645,198,442.67617743979724,280.04,789,2757.566666666667,6,1.2781287751009698,0.868421052631579,645.0308128210258,824.4324426933207,497.39407161688445,497.39407161688445,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00508,grp3,Installation Type 2,0.5770177476721118,purchase_flag_grp3_Installation Type 2,3,Mid-Market,3952.2467814126394,2813.43,269,3634.114349307774,2592.83,939,2757.566666666667,6,1.2781287751009698,0.8996655518394648,3920.3271393954287,5010.682924670568,2891.2529754925213,2891.2529754925213,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00509,grp1,Service Contracts,0.9341535252639719,purchase_flag_grp1_Service Contracts,1,Enterprise,10056.248566921606,7339.68,1569,5244.207394130719,3029.425,7650,5760.125384615385,13,0.9374705225173225,0.9812382739212008,9965.966368557798,9342.799698921943,8727.609274583108,8727.609274583108,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00509,grp3,Training Type 1,0.7568440947983773,purchase_flag_grp3_Training Type 1,2,Enterprise,9351.931515844155,7340.37,385,5063.882342342342,3371.32,1665,5760.125384615385,13,0.9374705225173225,0.927710843373494,9041.952057518723,8476.563519938658,6415.437044248921,6415.437044248921,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00509,grp3,Installation Type 1,0.7300961645597461,purchase_flag_grp3_Installation Type 1,3,Enterprise,11908.109596296297,9479.82,405,5927.55006886388,3729.575,1866,5760.125384615385,13,0.9374705225173225,0.9310344827586207,11495.657215094061,10776.839776114259,7868.129386615933,7868.129386615933,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00510,grp1,Maintenance Kits,0.6709053444847238,purchase_flag_grp1_Maintenance Kits,1,SMB,395.25584869326,263.25,2181,929.1495397698504,574.0899999999999,8690,522.6871428571428,7,0.5684356565469818,0.9864314789687924,402.49999646906184,228.79534975304904,153.50002294257223,153.50002294257223,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00510,grp3,Core Basic Type 2,0.6601188648978118,purchase_flag_grp3_Core Basic Type 2,2,SMB,191.61631407799075,124.43,1513,386.0204725622969,234.54500000000002,3692,522.6871428571428,7,0.5684356565469818,0.9805573558003888,195.39604496232593,111.07007910484332,73.31945454279933,73.31945454279933,False,historical product-affinity score,supported segment-product estimate with shrinkage
C00510,grp3,Repair Kits Type 1,0.5836510026106615,purchase_flag_grp3_Repair Kits Type 1,3,SMB,280.1200230215827,179.37,417,836.2294216136919,512.35,2045,522.6871428571428,7,0.5684356565469818,0.9328859060402684,317.4428014505833,180.44580725867553,105.31737632341616,105.31737632341616,False,historical product-affinity score,supported segment-product estimate with shrinkage
