ID_Customer,cohort_ML,cluster,Sales,historical_ltv,avg_monthly_revenue,active_months,months_since_last_purchase,activity_ratio_lifetime,sf_total_events,sf_active_months,value_segment,customer_mean_event_value,customer_value_events,customer_value_multiplier,reco_top1_grp1_product,reco_top1_grp1_probability,reco_top1_grp1_expected_order_value,reco_top1_grp1_expected_revenue,reco_top1_grp1_value_method,reco_top1_grp1_rank,reco_top2_grp1_product,reco_top2_grp1_probability,reco_top2_grp1_expected_order_value,reco_top2_grp1_expected_revenue,reco_top2_grp1_value_method,reco_top2_grp1_rank,reco_top3_grp1_product,reco_top3_grp1_probability,reco_top3_grp1_expected_order_value,reco_top3_grp1_expected_revenue,reco_top3_grp1_value_method,reco_top3_grp1_rank,reco_top1_grp3_product,reco_top1_grp3_probability,reco_top1_grp3_expected_order_value,reco_top1_grp3_expected_revenue,reco_top1_grp3_value_method,reco_top1_grp3_rank,reco_top2_grp3_product,reco_top2_grp3_probability,reco_top2_grp3_expected_order_value,reco_top2_grp3_expected_revenue,reco_top2_grp3_value_method,reco_top2_grp3_rank,reco_top3_grp3_product,reco_top3_grp3_probability,reco_top3_grp3_expected_order_value,reco_top3_grp3_expected_revenue,reco_top3_grp3_value_method,reco_top3_grp3_rank,lead_top1_product_group,lead_top1_product,lead_top1_model_probability,lead_top1_expected_order_value,lead_top1_expected_revenue,lead_top1_value_method,lead_top1_score,lead_top1_recommendation_tier,lead_top1_reason,lead_top2_product_group,lead_top2_product,lead_top2_model_probability,lead_top2_expected_order_value,lead_top2_expected_revenue,lead_top2_value_method,lead_top2_score,lead_top2_recommendation_tier,lead_top2_reason,lead_top3_product_group,lead_top3_product,lead_top3_model_probability,lead_top3_expected_order_value,lead_top3_expected_revenue,lead_top3_value_method,lead_top3_score,lead_top3_recommendation_tier,lead_top3_reason,customer_top_lead_score,customer_lead_tier,lead_top1_tier
C00777,Emerging,0,10461.26,10461.26,615.3682352941177,11,1,0.6470588235294118,89,26,Mid-Market,951.0236363636363,11,0.5,Maintenance Kits,0.7856455190164565,478.3713805645204,375.83033156623145,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.1687740655321238,2227.9391935780013,376.0183554585206,supported segment-product estimate with shrinkage,2.0,,,,,,,Repair Kits Type 1,0.7054305294191283,403.3422574453062,284.5299422067487,supported segment-product estimate with shrinkage,1,Repair Kits Type 2,0.6519519464702153,429.5222004563671,280.02783463969854,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.62449339891942,287.9089258001592,179.7972236521805,supported segment-product estimate with shrinkage,3,grp1,Maintenance Kits,0.7856455190164565,478.3713805645204,375.83033156623145,supported segment-product estimate with shrinkage,0.5468388965926321,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 1,0.7054305294191283,403.3422574453062,284.5299422067487,supported segment-product estimate with shrinkage,0.5107421512738344,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Repair Kits Type 2,0.6519519464702153,429.5222004563671,280.02783463969854,supported segment-product estimate with shrinkage,0.4866767889468235,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5468388965926321,Warm,Warm
C00778,Emerging,0,41048.55,41048.55,1324.1467741935485,6,2,0.1935483870967742,25,10,Enterprise,6841.425,6,1.1134539339444127,Maintenance Kits,0.18915190484372876,1946.2895285681311,368.1443717060649,supported segment-product estimate with shrinkage,1.0,Core Products,0.14251406919206092,1302.3810056124823,185.6076167482832,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.07835837360490534,1048.5693364581584,82.16418781683608,supported segment-product estimate with shrinkage,3.0,Controllers Type 2,0.7346629378215109,6515.6440043754765,4786.8021660536015,supported segment-product estimate with shrinkage,1,Monitoring Type 1,0.7032678704007863,5629.101051572879,3958.7659088104856,supported segment-product estimate with shrinkage,2,Controllers Type 1,0.597570057049371,9134.99246191212,5458.797966610399,supported segment-product estimate with shrinkage,3,grp3,Controllers Type 2,0.7346629378215109,6515.6440043754765,4786.8021660536015,supported segment-product estimate with shrinkage,0.45595620068638304,Hot,high model probability; low inactivity risk,grp3,Monitoring Type 1,0.7032678704007863,5629.101051572879,3958.7659088104856,supported segment-product estimate with shrinkage,0.441828420347057,Warm,high model probability; low inactivity risk,grp3,Controllers Type 1,0.597570057049371,9134.99246191212,5458.797966610399,supported segment-product estimate with shrinkage,0.3942644043389201,Warm,low inactivity risk,0.45595620068638304,Cold,Cold
C00779,Emerging,0,28951.48,28951.48,827.1851428571429,15,1,0.4285714285714285,52,17,Public Sector,1930.0986666666665,15,0.7870786798712168,Maintenance Kits,0.5508873658844559,520.8931576257464,286.9534595116841,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.40533202057438517,509.2261668180183,206.4056711256963,supported segment-product estimate with shrinkage,2.0,,,,,,,Extended Support Type 2,0.6753553111866734,2780.682580249123,1877.9487492955084,supported segment-product estimate with shrinkage,1,Preventive Kits Type 1,0.6405005278748607,521.9741703442846,334.32473164255674,supported segment-product estimate with shrinkage,2,Training Type 1,0.5995891637859566,3376.242139117196,2024.358200932189,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.6753553111866734,2780.682580249123,1877.9487492955084,supported segment-product estimate with shrinkage,0.48192026619421713,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Preventive Kits Type 1,0.6405005278748607,521.9741703442846,334.32473164255674,supported segment-product estimate with shrinkage,0.4662356137039014,Hot,recent/frequent buyer; low inactivity risk,grp3,Training Type 1,0.5995891637859566,3376.242139117196,2024.358200932189,supported segment-product estimate with shrinkage,0.4478254998638946,Hot,recent/frequent buyer; low inactivity risk,0.48192026619421713,Warm,Warm
C00780,Emerging,0,22442.43,22442.43,641.2122857142857,12,1,0.3428571428571428,29,11,Mid-Market,1870.2025,12,0.8668365698680375,Premium Products,0.6338008428661478,1648.5924775288918,1044.8793018006024,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.2593550977428512,599.148840004086,155.39230596177563,supported segment-product estimate with shrinkage,2.0,,,,,,,Premium Standard Type 1,0.8600888560738112,777.5234903617538,668.7392893957579,supported segment-product estimate with shrinkage,1,Core Advanced Type 1,0.8288366510162466,553.4740466592501,458.73957525746266,supported segment-product estimate with shrinkage,2,Core Replacement Type 2,0.8108942586415842,485.9158586560005,394.02637996704635,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 1,0.8600888560738112,777.5234903617538,668.7392893957579,supported segment-product estimate with shrinkage,0.5395287345252675,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 1,0.8288366510162466,553.4740466592501,458.73957525746266,supported segment-product estimate with shrinkage,0.5254652422493635,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Replacement Type 2,0.8108942586415842,485.9158586560005,394.02637996704635,supported segment-product estimate with shrinkage,0.5173911656807654,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5395287345252675,Warm,Warm
C00781,Emerging,0,45063.07,45063.07,1325.384411764706,24,0,0.7058823529411765,125,29,Distributor,1877.6279166666666,24,0.6904996581801037,Service Contracts,0.5241787722723247,4361.638873049523,2286.278509570345,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Core Basic Type 1,0.8085641658281166,467.9344445501081,378.35502381990125,supported segment-product estimate with shrinkage,1,Compliance Safety Type 2,0.7636303237303185,566.8530212425995,432.8661561189954,supported segment-product estimate with shrinkage,2,Monitoring Type 2,0.7479496063868407,1737.6718503823913,1299.6909765230027,supported segment-product estimate with shrinkage,3,grp3,Core Basic Type 1,0.8085641658281166,467.9344445501081,378.35502381990125,supported segment-product estimate with shrinkage,0.6203994753151808,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Compliance Safety Type 2,0.7636303237303185,566.8530212425995,432.8661561189954,supported segment-product estimate with shrinkage,0.6001792463711716,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,grp3,Monitoring Type 2,0.7479496063868407,1737.6718503823913,1299.6909765230027,supported segment-product estimate with shrinkage,0.5931229235666067,Hot,high model probability; recent/frequent buyer; strong Salesforce engagement; low inactivity risk,0.6203994753151808,Hot,Hot
C00782,Core,4,213426.98,213426.98,6097.913714285714,28,1,0.8,98,27,Distributor,7622.392142857143,28,2.0,Service Contracts,0.557117760365526,12633.28322144331,7038.226454393874,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Premium Standard Type 2,0.7560694538164747,4855.700916552659,3671.2471398741245,supported segment-product estimate with shrinkage,1,Preventive Kits Type 1,0.7247535607633079,2254.48337634491,1633.9448546876583,supported segment-product estimate with shrinkage,2,Core Advanced Type 2,0.6883411458659653,1408.0239783734069,969.200838680306,supported segment-product estimate with shrinkage,3,grp3,Premium Standard Type 2,0.7560694538164747,4855.700916552659,3671.2471398741245,supported segment-product estimate with shrinkage,0.6128416558301337,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Preventive Kits Type 1,0.7247535607633079,2254.48337634491,1633.9448546876583,supported segment-product estimate with shrinkage,0.5987495039562086,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 2,0.6883411458659653,1408.0239783734069,969.200838680306,supported segment-product estimate with shrinkage,0.5823639172524044,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.6128416558301337,Hot,Hot
C00783,Core,4,177674.18,177674.18,5076.405142857143,27,0,0.7714285714285715,95,23,Mid-Market,6580.525185185185,27,2.0,Safety Solutions,0.5228189268087879,1382.3801644531381,722.7345140211455,supported segment-product estimate with shrinkage,1.0,Premium Products,0.3537173646620909,3803.698493661532,1345.4342071471222,supported segment-product estimate with shrinkage,2.0,,,,,,,Controllers Type 2,0.6871014338954493,6097.786490943026,4189.797841515254,supported segment-product estimate with shrinkage,1,Installation Type 1,0.6746498511268901,10103.82101932746,6816.541346502015,supported segment-product estimate with shrinkage,2,Core Advanced Type 1,0.6195713468383146,1276.9974546493995,791.1910328862281,supported segment-product estimate with shrinkage,3,grp3,Controllers Type 2,0.6871014338954493,6097.786490943026,4189.797841515254,supported segment-product estimate with shrinkage,0.5749272522066371,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Installation Type 1,0.6746498511268901,10103.82101932746,6816.541346502015,supported segment-product estimate with shrinkage,0.5693240399607855,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Advanced Type 1,0.6195713468383146,1276.9974546493995,791.1910328862281,supported segment-product estimate with shrinkage,0.5445387130309265,Hot,recent/frequent buyer; low inactivity risk,0.5749272522066371,Hot,Hot
C00784,Emerging,0,18272.97,18272.97,537.4402941176471,7,1,0.2058823529411764,24,10,Enterprise,2610.424285714286,7,0.5,Maintenance Kits,0.2491064794513323,873.9874498774263,217.71593672361342,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.1923846703644806,470.86336690355904,90.58689362845068,supported segment-product estimate with shrinkage,2.0,Core Products,0.12134957379531928,584.8382972606666,70.96987811176214,supported segment-product estimate with shrinkage,3.0,Controllers Type 2,0.6819636377911199,2925.87048540652,1995.3372799335002,supported segment-product estimate with shrinkage,1,Sensors Type 1,0.6362136901829962,2835.892913983479,1804.2338957692396,supported segment-product estimate with shrinkage,2,Installation Type 2,0.6231974154378246,2599.6505240776946,1620.0954876468054,supported segment-product estimate with shrinkage,3,grp3,Controllers Type 2,0.6819636377911199,2925.87048540652,1995.3372799335002,supported segment-product estimate with shrinkage,0.43534504835376514,Warm,high model probability; recent/frequent buyer; low inactivity risk,grp3,Sensors Type 1,0.6362136901829962,2835.892913983479,1804.2338957692396,supported segment-product estimate with shrinkage,0.4147575719301095,Warm,recent/frequent buyer; low inactivity risk,grp3,Installation Type 2,0.6231974154378246,2599.6505240776946,1620.0954876468054,supported segment-product estimate with shrinkage,0.4089002482947823,Warm,recent/frequent buyer; low inactivity risk,0.43534504835376514,Cold,Cold
C00785,Core,4,197648.87,197648.87,5647.110571428571,30,1,0.8571428571428571,102,25,SMB,6588.295666666667,30,2.0,Maintenance Kits,0.37527006362876075,804.9999929381237,302.09239857104166,supported segment-product estimate with shrinkage,1.0,Service Contracts,0.293257316846858,4097.4572712523,1201.609325262098,supported segment-product estimate with shrinkage,2.0,Safety Solutions,0.26914483535652234,545.6936402635434,146.87062496383274,supported segment-product estimate with shrinkage,3.0,Core Advanced Type 1,0.7236275378248747,561.6880711610885,406.45295595990143,supported segment-product estimate with shrinkage,1,Core Basic Type 2,0.6947411665684654,390.79208992465186,271.4993524399813,supported segment-product estimate with shrinkage,2,Extended Support Type 2,0.6286637025087972,3883.1338887978136,2441.1853278690173,supported segment-product estimate with shrinkage,3,grp3,Core Advanced Type 1,0.7236275378248747,561.6880711610885,406.45295595990143,supported segment-product estimate with shrinkage,0.6031864596996672,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Core Basic Type 2,0.6947411665684654,390.79208992465186,271.4993524399813,supported segment-product estimate with shrinkage,0.5901875926342832,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Extended Support Type 2,0.6286637025087972,3883.1338887978136,2441.1853278690173,supported segment-product estimate with shrinkage,0.5604527338074325,Hot,recent/frequent buyer; low inactivity risk,0.6031864596996672,Hot,Hot
C00786,Emerging,0,19283.94,19283.94,771.3575999999999,14,9,0.56,72,20,SMB,1377.4242857142856,14,1.4979841935919882,Premium Products,0.6360515020293881,1132.1822332967333,720.1262100593743,supported segment-product estimate with shrinkage,1.0,,,,,,,,,,,,,Extended Support Type 2,0.8803436751961617,2908.436593510257,2560.423759805825,supported segment-product estimate with shrinkage,1,Personal Safety Type 2,0.7528549860235945,345.9966776789076,260.4853239381641,supported segment-product estimate with shrinkage,2,Compliance Safety Type 2,0.714157067655679,416.29925553061383,297.30305559698536,supported segment-product estimate with shrinkage,3,grp3,Extended Support Type 2,0.8803436751961617,2908.436593510257,2560.423759805825,supported segment-product estimate with shrinkage,0.5581907793806634,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Personal Safety Type 2,0.7528549860235945,345.9966776789076,260.4853239381641,supported segment-product estimate with shrinkage,0.5008208692530082,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,grp3,Compliance Safety Type 2,0.714157067655679,416.29925553061383,297.30305559698536,supported segment-product estimate with shrinkage,0.48340680598744623,Hot,high model probability; low inactivity risk; recent sales activity but no recent sales,0.5581907793806634,Warm,Warm
C00787,Emerging,0,33246.03,33246.03,977.8244117647058,15,0,0.4411764705882353,40,16,SMB,2216.402,15,2.0,Maintenance Kits,0.28377316693605353,804.9999929381237,228.4373973795521,supported segment-product estimate with shrinkage,1.0,Safety Solutions,0.25418250155039046,545.6936402635434,138.70577456232635,supported segment-product estimate with shrinkage,2.0,,,,,,,Training Type 1,0.8256283813498085,4633.486845807477,3825.538244509657,supported segment-product estimate with shrinkage,1,Training Type 2,0.7531512369478564,2559.631470781621,1927.7896083498385,supported segment-product estimate with shrinkage,2,Monitoring Type 1,0.6671097126073489,2932.4318097446935,1956.2537418394304,supported segment-product estimate with shrinkage,3,grp3,Training Type 1,0.8256283813498085,4633.486845807477,3825.538244509657,supported segment-product estimate with shrinkage,0.5459839228836878,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Training Type 2,0.7531512369478564,2559.631470781621,1927.7896083498385,supported segment-product estimate with shrinkage,0.5133692079028094,Hot,high model probability; recent/frequent buyer; low inactivity risk,grp3,Monitoring Type 1,0.6671097126073489,2932.4318097446935,1956.2537418394304,supported segment-product estimate with shrinkage,0.4746505219495811,Hot,high model probability; recent/frequent buyer; low inactivity risk,0.5459839228836878,Warm,Warm
C00788,Emerging,0,37661.51,37661.51,1255.3836666666668,9,5,0.3,54,17,Enterprise,4184.612222222222,9,0.6810529883562567,Premium Products,0.2561975556111144,2330.937969769953,597.1806101361956,supported segment-product estimate with shrinkage,1.0,Maintenance Kits,0.2475712780788232,1190.4635290497706,294.724577393078,supported segment-product estimate with shrinkage,2.0,Core Products,0.2078991088639146,796.6117401091236,165.61487087921913,supported segment-product estimate with shrinkage,3.0,Training Type 1,0.6658748582016584,6158.048469347131,4100.48965132546,supported segment-product estimate with shrinkage,1,Installation Type 2,0.6081589684472498,3540.999516210046,2153.490613050512,supported segment-product estimate with shrinkage,2,Training Type 2,0.5965605547729173,3934.649412475634,2347.256636343397,supported segment-product estimate with shrinkage,3,grp3,Training Type 1,0.6658748582016584,6158.048469347131,4100.48965132546,supported segment-product estimate with shrinkage,0.4487051053978606,Hot,high model probability; low inactivity risk,grp3,Installation Type 2,0.6081589684472498,3540.999516210046,2153.490613050512,supported segment-product estimate with shrinkage,0.42273295500837677,Warm,low inactivity risk,grp3,Training Type 2,0.5965605547729173,3934.649412475634,2347.256636343397,supported segment-product estimate with shrinkage,0.41751366885492713,Warm,low inactivity risk,0.4487051053978606,Cold,Cold
