Month_Year,Customer_ID,SF_Activity_Count,SF_Selling_Time,SF_Activity_Time_,Activity_Type,Sales_Rep,Opportunity_Stage
2025-11-01,C00137,1,0.36,0.38,Demo,Rep_11,Nurture
2023-01-01,C00138,4,3.36,2.23,Call,Rep_13,Qualification
2023-02-01,C00138,4,1.13,0.7,Email,Rep_09,Prospecting
2023-03-01,C00138,2,1.43,0.93,Email,Rep_11,Qualification
2023-05-01,C00138,2,0.56,1.67,Meeting,Rep_22,Negotiation
2023-09-01,C00138,1,0.84,0.61,Call,Rep_13,Qualification
2023-12-01,C00138,2,2.19,1.74,Email,Rep_08,Closed Won
2024-02-01,C00138,4,3.86,2.45,Account Review,Rep_20,Qualification
2024-04-01,C00138,1,0.51,0.71,Call,Rep_02,Proposal
2024-05-01,C00138,4,2.45,3.33,Demo,Rep_25,Negotiation
2024-06-01,C00138,1,1.19,0.29,Meeting,Rep_24,Prospecting
2024-07-01,C00138,1,0.48,0.67,Email,Rep_11,Prospecting
2024-08-01,C00138,1,0.64,0.59,Email,Rep_10,Proposal
2024-09-01,C00138,2,2.13,1.61,Call,Rep_09,Negotiation
2024-11-01,C00138,5,4.44,1.93,Call,Rep_13,Negotiation
2024-12-01,C00138,5,4.72,2.21,Email,Rep_13,Nurture
2025-01-01,C00138,2,1.19,0.8,Demo,Rep_05,Proposal
2025-02-01,C00138,3,1.55,2.56,Call,Rep_14,Prospecting
2025-03-01,C00138,4,3.87,2.64,Email,Rep_07,Proposal
2025-04-01,C00138,2,1.03,1.62,Email,Rep_11,Qualification
2025-05-01,C00138,3,1.69,1.31,Email,Rep_15,Qualification
2025-08-01,C00138,2,0.95,1.59,Call,Rep_25,Negotiation
2025-09-01,C00138,5,4.23,4.36,Account Review,Rep_09,Qualification
2025-10-01,C00138,2,1.03,0.56,Meeting,Rep_04,Nurture
2025-11-01,C00138,1,0.87,0.17,Meeting,Rep_10,Closed Won
2023-01-01,C00139,1,0.82,0.51,Call,Rep_16,Closed Won
2023-02-01,C00139,5,2.59,3.58,Demo,Rep_12,Qualification
2023-03-01,C00139,6,4.82,3.07,Demo,Rep_25,Prospecting
2023-06-01,C00139,2,0.58,0.64,Email,Rep_15,Closed Lost
2023-07-01,C00139,7,4.9,1.63,Call,Rep_19,Qualification
2023-09-01,C00139,1,0.41,0.17,Demo,Rep_11,Qualification
2023-10-01,C00139,1,0.37,0.59,Proposal,Rep_05,Nurture
2023-12-01,C00139,1,0.9,0.42,Email,Rep_17,Nurture
2024-03-01,C00139,4,4.45,1.7,Call,Rep_06,Closed Lost
2024-06-01,C00139,1,1.15,0.23,Demo,Rep_01,Negotiation
2024-08-01,C00139,2,2.04,1.07,Call,Rep_07,
2024-11-01,C00139,2,1.09,0.88,Email,Rep_16,Proposal
2024-12-01,C00139,3,1.9,2.59,Call,Rep_02,
2025-02-01,C00139,1,0.64,0.56,Demo,Rep_22,Prospecting
2025-03-01,C00139,3,0.97,1.1,Call,Rep_08,Negotiation
2025-04-01,C00139,1,0.83,0.46,Meeting,Rep_21,Qualification
2025-06-01,C00139,2,2.29,1.5,Email,Rep_06,Qualification
2025-07-01,C00139,1,0.58,0.53,Account Review,Rep_11,Negotiation
2025-08-01,C00139,1,0.26,0.36,Call,Rep_20,Qualification
2025-12-01,C00139,1,0.97,0.18,Email,Rep_13,Nurture
2023-03-01,C00140,4,3.92,1.69,Call,Rep_19,Qualification
2023-04-01,C00140,3,1.85,0.8,Meeting,Rep_23,Prospecting
2024-02-01,C00140,2,0.95,1.79,Email,Rep_12,Proposal
2024-06-01,C00140,3,2.27,2.28,Meeting,Rep_07,Proposal
2024-09-01,C00140,2,1.07,0.45,Account Review,Rep_13,Proposal
2024-10-01,C00140,3,2.04,0.58,Call,Rep_01,Negotiation
2024-12-01,C00140,1,1.18,0.27,Call,Rep_01,Closed Won
2025-06-01,C00140,1,0.41,0.49,Email,Rep_13,Negotiation
2025-07-01,C00140,4,1.93,0.99,Email,Rep_03,Proposal
2023-01-01,C00141,3,0.83,2.58,Account Review,Rep_06,Prospecting
2023-02-01,C00141,3,1.31,2.11,Meeting,Rep_17,Closed Lost
2023-04-01,C00141,4,2.31,2.2,Demo,Rep_06,Proposal
2023-05-01,C00141,1,0.77,0.61,Email,Rep_19,Negotiation
2023-06-01,C00141,4,2.47,0.73,Demo,Rep_22,Prospecting
2023-07-01,C00141,7,6.13,1.48,Email,Rep_18,Closed Won
2023-09-01,C00141,5,4.8,1.49,Account Review,Rep_08,Proposal
2023-10-01,C00141,4,1.67,3.4,Call,Rep_07,Qualification
2023-12-01,C00141,7,3.02,5.53,Account Review,Rep_19,
2024-03-01,C00141,1,0.72,0.52,Call,Rep_06,Negotiation
2024-04-01,C00141,5,5.34,1.41,Demo,Rep_10,Prospecting
2024-05-01,C00141,5,2.8,1.06,Proposal,Rep_22,Prospecting
2024-06-01,C00141,7,2.56,1.47,Meeting,Rep_11,Nurture
2024-08-01,C00141,6,3.38,3.8,Email,Rep_16,Prospecting
2024-10-01,C00141,2,1.27,1.77,Email,Rep_24,Closed Lost
2024-11-01,C00141,2,1.24,0.94,Call,Rep_01,Closed Lost
2024-12-01,C00141,2,2.01,0.48,Email,Rep_06,Proposal
2025-01-01,C00141,5,4.63,2.2,Call,Rep_23,Closed Won
2025-03-01,C00141,6,5.29,4.28,Call,Rep_01,Qualification
2025-04-01,C00141,5,5.27,2.9,Email,Rep_07,Qualification
2025-05-01,C00141,7,2.94,1.84,Account Review,Rep_11,Qualification
2025-06-01,C00141,7,6.57,2.41,Demo,Rep_18,Negotiation
2025-07-01,C00141,8,9.52,3.85,Email,Rep_16,Closed Lost
2025-08-01,C00141,5,5.83,3.64,Call,Rep_25,Qualification
2025-09-01,C00141,3,3.31,1.18,Meeting,Rep_08,Nurture
2025-10-01,C00141,7,6.64,5.11,Meeting,Rep_20,Closed Won
2025-11-01,C00141,4,2.4,0.87,Call,Rep_22,
2023-01-01,C00142,2,2.22,0.4,Email,Rep_12,Closed Won
2023-02-01,C00142,5,1.45,4.19,Call,Rep_21,Negotiation
2023-04-01,C00142,2,2.01,1.06,Account Review,Rep_10,Nurture
2023-06-01,C00142,1,0.67,0.55,Email,Rep_15,Closed Lost
2023-08-01,C00142,2,2.24,1.18,Meeting,Rep_04,Nurture
2023-09-01,C00142,1,0.62,0.65,Proposal,Rep_18,Qualification
2023-10-01,C00142,1,0.89,0.75,Call,Rep_12,Proposal
2024-02-01,C00142,4,4.0,3.33,Call,Rep_20,Qualification
2024-03-01,C00142,3,0.9,1.23,Proposal,Rep_04,Nurture
2024-05-01,C00142,4,2.97,1.33,Email,Rep_06,Qualification
2024-06-01,C00142,6,2.41,1.01,Email,Rep_12,Closed Won
2024-07-01,C00142,1,0.3,0.39,Email,Rep_18,Proposal
2024-08-01,C00142,6,5.52,4.04,Email,Rep_19,Proposal
2024-09-01,C00142,5,2.8,2.73,Call,Rep_02,Prospecting
2024-10-01,C00142,2,1.22,0.9,Email,Rep_19,Closed Won
2024-11-01,C00142,2,1.95,1.55,Meeting,Rep_24,Proposal
2024-12-01,C00142,4,3.92,0.76,Call,Rep_16,Prospecting
2025-01-01,C00142,6,3.48,4.71,Call,Rep_03,Prospecting
2025-02-01,C00142,5,5.68,1.99,Call,Rep_05,Qualification
2025-04-01,C00142,1,0.27,0.25,Meeting,Rep_25,Negotiation
2025-05-01,C00142,6,4.76,1.4,Call,Rep_02,Closed Lost
2025-06-01,C00142,1,1.19,0.45,Email,Rep_08,Prospecting
2025-08-01,C00142,4,4.66,1.19,Email,Rep_08,Nurture
2025-09-01,C00142,3,1.57,2.3,Demo,Rep_18,Negotiation
2025-11-01,C00142,8,9.57,7.08,Email,Rep_14,Proposal
2025-12-01,C00142,3,3.2,1.61,Call,Rep_01,Nurture
2023-01-01,C00143,2,1.74,0.37,Call,Rep_07,Prospecting
2023-02-01,C00143,1,1.15,0.56,Meeting,Rep_20,Prospecting
2023-03-01,C00143,2,1.83,1.34,Email,Rep_05,Prospecting
2023-06-01,C00143,4,4.44,3.29,Meeting,Rep_20,Proposal
2023-07-01,C00143,2,1.54,1.57,Demo,Rep_18,Nurture
2023-08-01,C00143,1,0.5,0.39,Call,Rep_01,Proposal
2023-09-01,C00143,2,0.83,0.43,Account Review,Rep_25,Proposal
2023-11-01,C00143,4,3.74,3.31,Proposal,Rep_21,Closed Won
2023-12-01,C00143,2,2.13,0.82,Email,Rep_05,Prospecting
2024-01-01,C00143,2,1.8,0.65,Proposal,Rep_10,Negotiation
2024-05-01,C00143,4,1.14,1.33,Demo,Rep_06,Closed Lost
2024-06-01,C00143,5,1.95,2.4,Call,Rep_08,Negotiation
2024-07-01,C00143,2,1.54,1.68,Email,Rep_17,Closed Won
2024-09-01,C00143,9,5.0,1.74,Meeting,Rep_19,Prospecting
2024-10-01,C00143,3,1.02,2.61,Meeting,Rep_18,Nurture
2024-11-01,C00143,1,1.04,0.81,Call,Rep_18,Qualification
2024-12-01,C00143,5,5.88,2.66,Meeting,Rep_02,Prospecting
2025-01-01,C00143,6,1.5,2.79,Account Review,Rep_23,Proposal
2025-02-01,C00143,1,0.51,0.55,Account Review,Rep_25,Prospecting
2025-03-01,C00143,3,2.64,1.71,Email,Rep_13,Prospecting
2025-05-01,C00143,4,3.16,0.95,Email,Rep_03,Prospecting
2025-06-01,C00143,8,5.4,6.7,Account Review,Rep_25,Qualification
2025-07-01,C00143,2,1.99,1.52,Email,Rep_24,Qualification
2025-08-01,C00143,3,3.58,2.44,Proposal,Rep_16,Negotiation
2025-09-01,C00143,5,3.85,0.76,Call,Rep_01,Qualification
2025-10-01,C00143,6,3.82,1.46,Meeting,Rep_23,Qualification
2023-01-01,C00144,2,0.78,0.65,Email,Rep_02,Prospecting
2023-02-01,C00144,5,5.33,0.87,Account Review,Rep_23,Closed Won
2023-03-01,C00144,6,5.36,5.07,Demo,Rep_12,Closed Lost
2023-04-01,C00144,2,1.51,1.22,Proposal,Rep_15,Proposal
2023-05-01,C00144,9,10.38,6.65,Meeting,Rep_14,Qualification
2023-07-01,C00144,4,1.55,3.48,Email,Rep_11,Proposal
2023-08-01,C00144,2,0.77,0.57,Email,Rep_24,Proposal
2023-09-01,C00144,7,8.24,1.62,Email,Rep_11,Nurture
2023-10-01,C00144,4,2.08,1.14,Call,Rep_03,Qualification
2023-11-01,C00144,6,6.25,4.69,Account Review,Rep_07,Closed Lost
2023-12-01,C00144,3,1.96,1.55,Call,Rep_13,Nurture
2024-01-01,C00144,1,0.78,0.52,Meeting,Rep_24,Prospecting
2024-03-01,C00144,1,0.45,0.21,Call,Rep_03,Qualification
2024-04-01,C00144,2,2.03,1.48,Demo,Rep_16,Qualification
2024-06-01,C00144,6,4.76,4.4,Email,Rep_24,Prospecting
2024-08-01,C00144,5,3.46,0.85,Call,Rep_03,Closed Won
2024-10-01,C00144,6,5.25,5.22,Proposal,Rep_09,
2024-12-01,C00144,8,2.69,7.03,Call,Rep_01,Qualification
2025-01-01,C00144,4,1.11,0.63,Call,Rep_17,Qualification
2025-03-01,C00144,3,1.14,2.46,Account Review,Rep_20,Proposal
2025-04-01,C00144,3,2.6,0.58,Meeting,Rep_19,Proposal
2025-06-01,C00144,2,0.75,1.39,Call,Rep_18,Closed Lost
2025-07-01,C00144,7,3.69,5.96,Call,Rep_17,Closed Won
2025-08-01,C00144,1,1.18,0.54,Account Review,Rep_25,Negotiation
2025-09-01,C00144,3,2.4,0.86,Account Review,Rep_05,Prospecting
2025-12-01,C00144,3,3.59,1.76,Meeting,Rep_24,Proposal
2023-01-01,C00145,3,0.83,2.43,Call,Rep_18,Closed Won
2023-02-01,C00145,7,6.74,5.36,Email,Rep_20,Qualification
2023-05-01,C00145,7,2.42,5.7,Demo,Rep_19,Qualification
2023-06-01,C00145,4,3.72,2.37,Account Review,Rep_25,Qualification
2023-07-01,C00145,1,0.75,0.87,Meeting,Rep_14,Closed Lost
2023-09-01,C00145,5,1.46,4.29,Meeting,Rep_07,Prospecting
2023-10-01,C00145,4,2.14,2.57,Email,Rep_03,Qualification
2023-11-01,C00145,3,0.99,2.48,Call,Rep_09,Negotiation
2023-12-01,C00145,4,3.83,3.3,Call,Rep_14,Closed Won
2024-02-01,C00145,2,0.52,1.04,Email,Rep_21,Proposal
2024-04-01,C00145,2,1.76,1.2,Account Review,Rep_08,Closed Lost
2024-05-01,C00145,4,3.48,2.87,Proposal,Rep_23,Qualification
2024-06-01,C00145,1,0.53,0.77,Call,Rep_20,Proposal
2024-07-01,C00145,1,0.42,0.77,Call,Rep_05,Qualification
2024-10-01,C00145,4,2.56,2.03,Email,Rep_17,Qualification
2024-11-01,C00145,1,0.95,0.55,Account Review,Rep_04,Nurture
2025-02-01,C00145,3,3.3,1.31,Call,Rep_14,Nurture
2025-03-01,C00145,1,0.31,0.66,Call,Rep_04,Closed Won
2025-04-01,C00145,1,0.96,0.54,Meeting,Rep_20,Prospecting
2025-05-01,C00145,1,0.31,0.24,Meeting,Rep_11,Prospecting
2025-06-01,C00145,1,0.38,0.77,Meeting,Rep_18,Closed Won
2025-07-01,C00145,3,2.32,1.09,Call,Rep_04,Prospecting
2025-08-01,C00145,1,0.26,0.21,Account Review,Rep_02,Nurture
2025-11-01,C00145,4,3.77,2.23,Call,Rep_09,Qualification
2023-01-01,C00146,2,1.49,1.16,Call,Rep_16,Qualification
2023-02-01,C00146,7,5.02,4.03,Meeting,Rep_04,Negotiation
2023-03-01,C00146,4,2.92,3.49,Proposal,Rep_01,Negotiation
2023-06-01,C00146,5,5.28,3.3,Demo,Rep_10,Proposal
2023-07-01,C00146,7,2.68,2.47,Call,Rep_07,Nurture
2023-08-01,C00146,1,0.26,0.78,Email,Rep_13,Qualification
2023-12-01,C00146,4,4.23,1.44,Email,Rep_03,Proposal
2024-01-01,C00146,5,1.36,2.2,Meeting,Rep_02,Prospecting
2024-02-01,C00146,3,2.21,0.96,Email,Rep_11,Closed Won
2024-04-01,C00146,4,1.42,0.82,Call,Rep_19,Qualification
2024-05-01,C00146,3,3.14,1.26,Email,Rep_14,Closed Won
2024-06-01,C00146,3,2.16,1.24,Meeting,Rep_17,Closed Won
2024-07-01,C00146,4,2.71,0.94,Account Review,Rep_04,Proposal
2024-11-01,C00146,1,0.83,0.79,Email,Rep_22,Closed Won
2025-01-01,C00146,2,0.84,1.28,Email,Rep_16,Prospecting
2025-02-01,C00146,1,0.99,0.53,Email,Rep_04,Qualification
2025-03-01,C00146,5,3.62,3.45,Call,Rep_12,Qualification
2025-05-01,C00146,2,0.8,1.06,Email,Rep_18,Prospecting
2025-09-01,C00146,1,1.01,0.27,Demo,Rep_23,Prospecting
2025-12-01,C00146,4,2.09,2.37,Meeting,Rep_12,Negotiation
2023-01-01,C00147,1,0.66,0.34,Account Review,Rep_18,Proposal
2023-03-01,C00147,2,2.25,0.86,Email,Rep_02,Closed Won
2023-04-01,C00147,1,0.85,0.32,Email,Rep_24,Qualification
2023-05-01,C00147,2,0.9,0.44,Demo,Rep_24,Prospecting
2023-08-01,C00147,1,0.52,0.4,Account Review,Rep_09,Qualification
2023-09-01,C00147,5,3.55,1.04,Meeting,Rep_05,Prospecting
2024-01-01,C00147,1,0.31,0.33,Call,Rep_08,Prospecting
2024-02-01,C00147,1,1.0,0.78,Proposal,Rep_24,Qualification
2024-03-01,C00147,4,1.14,1.55,Email,Rep_05,Proposal
2024-04-01,C00147,2,1.37,0.95,Account Review,Rep_23,Closed Lost
2024-05-01,C00147,1,0.28,0.8,Demo,Rep_24,Prospecting
2024-06-01,C00147,6,4.8,3.99,Email,Rep_17,Closed Lost
2024-07-01,C00147,1,0.67,0.27,Email,Rep_09,Closed Lost
2024-08-01,C00147,2,2.3,0.66,Call,Rep_02,Closed Lost
2024-10-01,C00147,8,4.84,6.43,Call,Rep_19,Nurture
2024-11-01,C00147,4,3.4,2.02,Call,Rep_21,Qualification
2024-12-01,C00147,3,1.51,1.72,Account Review,Rep_14,Closed Lost
2025-01-01,C00147,6,2.65,1.23,Proposal,Rep_03,Qualification
2025-02-01,C00147,6,4.52,1.33,Meeting,Rep_23,Negotiation
2025-03-01,C00147,4,3.31,1.42,Call,Rep_09,Nurture
2025-04-01,C00147,3,1.32,2.48,Meeting,Rep_15,Proposal
2025-05-01,C00147,7,3.19,2.5,Email,Rep_25,Negotiation
2025-06-01,C00147,2,2.33,0.6,Demo,Rep_23,Closed Won
2025-07-01,C00147,9,5.13,7.67,Call,Rep_11,Closed Won
2025-08-01,C00147,2,0.65,0.87,Call,Rep_01,Nurture
2025-09-01,C00147,6,5.24,1.31,Call,Rep_01,Closed Won
2025-10-01,C00147,3,1.11,0.71,Call,Rep_16,Qualification
2025-11-01,C00147,5,1.95,1.25,Call,Rep_07,Qualification
2025-12-01,C00147,5,3.25,3.91,Email,Rep_18,
2023-01-01,C00148,2,0.65,1.24,Meeting,Rep_14,Nurture
2023-10-01,C00148,1,0.93,0.86,Call,Rep_10,Prospecting
2023-11-01,C00148,2,0.6,1.13,Call,Rep_13,Closed Won
2023-12-01,C00148,2,1.57,1.27,Call,Rep_06,Prospecting
2024-01-01,C00148,6,4.15,2.67,Meeting,Rep_17,Prospecting
2024-09-01,C00148,10,2.57,2.69,Call,Rep_07,Proposal
2025-04-01,C00148,3,1.06,2.09,Email,Rep_09,Prospecting
2023-01-01,C00149,1,1.05,0.54,Meeting,Rep_21,Closed Won
2023-02-01,C00149,2,1.53,0.43,Meeting,Rep_15,Qualification
2023-03-01,C00149,2,2.39,0.91,Meeting,Rep_07,Prospecting
2023-05-01,C00149,1,0.37,0.23,Call,Rep_21,Closed Lost
2023-06-01,C00149,2,2.15,0.41,Email,Rep_04,Closed Won
2023-07-01,C00149,2,2.36,0.49,Email,Rep_04,Prospecting
2023-09-01,C00149,2,0.57,0.53,Email,Rep_12,Proposal
2023-10-01,C00149,1,0.78,0.21,Meeting,Rep_13,Prospecting
2024-01-01,C00149,5,2.29,3.26,Proposal,Rep_11,Prospecting
2024-02-01,C00149,3,2.83,1.2,Meeting,Rep_01,Closed Won
2024-03-01,C00149,3,1.15,1.36,Email,Rep_02,Prospecting
2024-04-01,C00149,3,2.58,1.97,Call,Rep_25,Nurture
2024-05-01,C00149,2,2.24,1.09,Account Review,Rep_07,Nurture
2024-06-01,C00149,4,2.22,3.08,Email,Rep_08,Proposal
2024-07-01,C00149,4,4.24,3.26,Call,Rep_13,Qualification
2024-08-01,C00149,3,3.26,1.83,Email,Rep_10,Qualification
2024-09-01,C00149,1,1.01,0.62,Account Review,Rep_25,
2024-10-01,C00149,1,0.53,0.88,Demo,Rep_04,Closed Won
2024-11-01,C00149,2,0.65,0.48,Proposal,Rep_14,Nurture
2025-01-01,C00149,4,2.36,3.31,Call,Rep_16,Negotiation
2025-02-01,C00149,2,1.64,1.67,Call,Rep_24,Prospecting
2025-03-01,C00149,5,3.75,3.93,Call,Rep_18,Prospecting
2025-04-01,C00149,5,5.47,4.16,Call,Rep_17,Negotiation
2025-05-01,C00149,1,0.66,0.43,Email,Rep_11,Nurture
2025-06-01,C00149,5,4.58,2.26,Call,Rep_01,Prospecting
2025-07-01,C00149,1,0.89,0.8,Meeting,Rep_02,Prospecting
2025-08-01,C00149,2,2.12,1.26,Email,Rep_07,Negotiation
2025-09-01,C00149,4,1.99,2.79,Call,Rep_25,Qualification
2025-10-01,C00149,6,6.39,3.18,Email,Rep_16,Closed Lost
2025-11-01,C00149,3,1.92,2.29,Call,Rep_20,Proposal
2025-12-01,C00149,7,2.42,2.85,Call,Rep_07,Nurture
2023-01-01,C00150,1,0.66,0.2,Call,Rep_01,Nurture
2023-03-01,C00150,4,1.1,1.45,Email,Rep_07,Closed Won
2023-04-01,C00150,1,1.18,0.52,Call,Rep_17,Prospecting
2023-05-01,C00150,3,2.37,0.49,Email,Rep_25,Nurture
2023-06-01,C00150,1,0.98,0.49,Call,Rep_12,Prospecting
2023-07-01,C00150,1,0.73,0.49,Account Review,Rep_18,Negotiation
2023-08-01,C00150,2,1.3,1.07,Call,Rep_02,Proposal
2023-09-01,C00150,6,5.54,2.06,Call,Rep_12,Qualification
2023-10-01,C00150,2,2.26,1.6,Call,Rep_16,Negotiation
2023-12-01,C00150,1,1.1,0.63,Call,Rep_05,Proposal
2024-01-01,C00150,3,3.49,0.73,Email,Rep_23,Negotiation
2024-02-01,C00150,1,0.67,0.26,Call,Rep_24,Proposal
2024-03-01,C00150,1,0.71,0.83,Meeting,Rep_15,Nurture
2024-04-01,C00150,8,6.16,6.16,Email,Rep_07,Nurture
2024-05-01,C00150,3,3.08,0.51,Call,Rep_05,Nurture
2024-06-01,C00150,3,1.83,1.5,Meeting,Rep_04,Prospecting
2024-07-01,C00150,1,0.84,0.44,Call,Rep_11,Proposal
2024-08-01,C00150,7,5.49,2.89,Email,Rep_04,Qualification
2024-09-01,C00150,2,0.52,0.39,Call,Rep_12,Prospecting
2024-10-01,C00150,2,0.6,1.59,Call,Rep_12,Proposal
2024-11-01,C00150,4,1.56,0.92,Meeting,Rep_24,Negotiation
2024-12-01,C00150,4,1.52,2.08,Email,Rep_24,Prospecting
2025-01-01,C00150,2,0.87,1.35,Email,Rep_15,Nurture
2025-02-01,C00150,4,4.35,2.34,Email,Rep_03,Negotiation
2025-03-01,C00150,3,3.09,2.05,Meeting,Rep_02,Proposal
2025-05-01,C00150,5,4.16,3.23,Call,Rep_25,Proposal
2025-06-01,C00150,3,3.33,0.52,Account Review,Rep_01,Negotiation
2025-07-01,C00150,2,2.08,0.73,Call,Rep_07,Proposal
2025-08-01,C00150,8,2.81,3.59,Demo,Rep_20,Qualification
2025-09-01,C00150,5,3.3,1.3,Call,Rep_12,Nurture
2025-10-01,C00150,5,4.03,2.35,Email,Rep_21,Nurture
2025-11-01,C00150,1,0.43,0.19,Call,Rep_22,Closed Lost
2025-12-01,C00150,3,2.4,1.18,Call,Rep_11,Proposal
2023-02-01,C00151,1,0.42,0.34,Proposal,Rep_21,Negotiation
2023-10-01,C00151,3,3.26,2.05,Call,Rep_14,Qualification
2024-01-01,C00151,3,2.36,1.89,Call,Rep_16,Closed Lost
2024-08-01,C00151,3,0.87,2.01,Meeting,Rep_03,Proposal
2024-10-01,C00151,2,1.21,1.15,Call,Rep_11,Proposal
2025-02-01,C00151,5,1.81,3.05,Account Review,Rep_16,Closed Won
2025-03-01,C00151,1,0.65,0.57,Account Review,Rep_20,Proposal
2025-06-01,C00151,4,4.02,2.75,Meeting,Rep_25,Closed Lost
2025-07-01,C00151,2,2.22,1.27,Meeting,Rep_17,Nurture
2025-08-01,C00151,7,2.33,2.88,Call,Rep_02,Proposal
2025-09-01,C00151,2,2.12,0.99,Proposal,Rep_04,Proposal
2025-10-01,C00151,4,2.03,3.47,Demo,Rep_10,Proposal
2023-01-01,C00152,5,4.48,2.89,Email,Rep_24,Proposal
2023-02-01,C00152,3,2.33,2.02,Demo,Rep_10,Qualification
2023-04-01,C00152,2,0.61,0.35,Email,Rep_06,Proposal
2023-06-01,C00152,3,1.86,1.04,Call,Rep_09,
2023-08-01,C00152,4,4.53,2.43,Call,Rep_15,Closed Won
2023-09-01,C00152,4,3.72,2.97,Email,Rep_18,Prospecting
2023-10-01,C00152,5,5.76,2.66,Email,Rep_17,Closed Won
2023-12-01,C00152,1,0.69,0.16,Email,Rep_07,Qualification
2024-05-01,C00152,1,0.85,0.28,Demo,Rep_01,Closed Won
2024-07-01,C00152,3,3.53,1.96,Account Review,Rep_04,Nurture
2024-08-01,C00152,1,0.26,0.5,Call,Rep_02,Closed Won
2024-10-01,C00152,5,2.73,4.43,Call,Rep_08,Closed Won
2025-01-01,C00152,3,1.56,0.8,Email,Rep_25,Nurture
2025-07-01,C00152,1,0.48,0.25,Email,Rep_18,Qualification
2025-08-01,C00152,1,0.88,0.43,Email,Rep_14,Proposal
2025-09-01,C00152,3,3.34,0.72,Email,Rep_08,Prospecting
2023-09-01,C00153,4,1.64,1.98,Email,Rep_03,Qualification
2024-08-01,C00153,1,0.73,0.64,Account Review,Rep_18,Negotiation
2025-01-01,C00153,2,0.79,1.09,Call,Rep_05,Closed Lost
2025-03-01,C00153,3,2.7,2.25,Email,Rep_08,Proposal
2025-04-01,C00153,3,2.87,1.24,Demo,Rep_02,Qualification
2025-06-01,C00153,1,0.36,0.64,Email,Rep_10,Proposal
2025-10-01,C00153,1,0.95,0.49,Call,Rep_20,Nurture
2025-11-01,C00153,8,7.25,5.99,Account Review,Rep_17,Closed Won
2023-01-01,C00154,6,5.45,4.57,Proposal,Rep_01,Qualification
2023-02-01,C00154,2,1.72,1.74,Call,Rep_08,Nurture
2023-03-01,C00154,1,0.91,0.7,Email,Rep_13,Prospecting
2023-05-01,C00154,3,3.49,1.81,Meeting,Rep_11,
2023-08-01,C00154,2,1.13,1.18,Email,Rep_24,Proposal
2023-09-01,C00154,4,3.65,2.36,Call,Rep_04,Qualification
2024-01-01,C00154,3,1.88,0.54,Call,Rep_04,Closed Won
2024-02-01,C00154,1,0.49,0.84,Meeting,Rep_13,Closed Lost
2024-05-01,C00154,5,3.98,3.45,Email,Rep_04,Closed Lost
2024-07-01,C00154,2,1.24,1.38,Meeting,Rep_12,Proposal
2024-09-01,C00154,1,0.86,0.52,Demo,Rep_16,Prospecting
2024-12-01,C00154,3,1.3,2.53,Call,Rep_13,Qualification
2025-02-01,C00154,3,3.18,1.29,Meeting,Rep_25,Prospecting
2025-07-01,C00154,1,0.9,0.61,Account Review,Rep_07,Proposal
2025-08-01,C00154,4,2.87,2.99,Email,Rep_15,Qualification
2025-10-01,C00154,1,0.44,0.78,Meeting,Rep_21,
2025-12-01,C00154,5,4.79,3.87,Email,Rep_13,Qualification
2023-01-01,C00155,5,4.69,3.42,Meeting,Rep_12,Negotiation
2023-02-01,C00155,1,0.42,0.6,Call,Rep_06,Prospecting
2023-03-01,C00155,3,1.07,2.54,Call,Rep_22,Nurture
2023-04-01,C00155,5,3.75,1.72,Account Review,Rep_20,Closed Lost
2023-05-01,C00155,3,3.28,1.35,Call,Rep_04,Closed Won
2023-07-01,C00155,1,1.08,0.38,Call,Rep_05,Proposal
2023-08-01,C00155,2,2.03,0.48,Meeting,Rep_13,Proposal
2023-09-01,C00155,6,5.76,2.46,Call,Rep_17,Qualification
2023-11-01,C00155,1,0.32,0.55,Call,Rep_07,Closed Lost
2024-02-01,C00155,3,1.18,1.21,Call,Rep_14,Nurture
2024-03-01,C00155,1,0.47,0.29,Email,Rep_19,Qualification
2024-04-01,C00155,3,2.03,2.13,Proposal,Rep_25,Proposal
2024-05-01,C00155,4,1.13,1.85,Account Review,Rep_02,Proposal
2024-06-01,C00155,1,1.08,0.5,Proposal,Rep_16,Negotiation
2024-07-01,C00155,3,1.58,1.14,Email,Rep_01,Nurture
2024-08-01,C00155,5,1.86,2.51,Call,Rep_11,Nurture
2024-10-01,C00155,1,1.17,0.41,Call,Rep_16,Proposal
2024-11-01,C00155,2,1.04,1.67,Call,Rep_24,Closed Lost
2024-12-01,C00155,5,3.25,3.29,Demo,Rep_22,Closed Won
2025-02-01,C00155,3,2.67,1.42,Email,Rep_06,Nurture
2025-05-01,C00155,4,2.86,1.28,Call,Rep_02,Qualification
2025-06-01,C00155,2,1.98,1.65,Proposal,Rep_12,Nurture
2025-07-01,C00155,2,0.74,0.56,Account Review,Rep_11,Proposal
2025-08-01,C00155,1,0.85,0.56,Call,Rep_12,Qualification
2025-09-01,C00155,1,0.65,0.67,Email,Rep_18,Prospecting
2025-10-01,C00155,1,0.32,0.47,Demo,Rep_12,
2025-11-01,C00155,10,11.41,6.08,Meeting,Rep_25,Prospecting
2025-12-01,C00155,3,3.52,0.87,Email,Rep_16,Negotiation
2023-01-01,C00156,5,2.93,1.35,Proposal,Rep_01,Closed Won
