ID_Customer,Sales,Units,order_lines,active_purchase_months,distinct_products,prd_line_coverage,prd_grp_1_coverage,prd_grp_2_coverage,prd_grp_3_coverage,customer_first_active_date,customer_last_active_date,prd_line_coverage_pct,prd_grp_1_coverage_pct,prd_grp_2_coverage_pct,prd_grp_3_coverage_pct,avg_order_line_value,avg_unit_price_realized,first_YM,last_YM,first_YM_ORD,last_YM_ORD,active_months,active_in_last_3m,active_in_last_6m,active_in_last_12m,max_consec_active_months,current_consec_active_months,avg_inactive_gap_months,max_inactive_gap_months,lifetime_months,months_since_last_purchase,activity_ratio_lifetime,is_inactive_6m,is_inactive_12m,avg_monthly_revenue,historical_ltv,purchase_freq_per_year,R_recency_m,F_frequency_m,M_sales,sales_value_segment,recency_segment,sf_first_YM,sf_last_YM,sf_first_YM_ORD,sf_last_YM_ORD,sf_active_months,sf_active_in_last_3m,sf_active_in_last_6m,sf_active_in_last_12m,sf_max_consec_active_months,sf_current_consec_active_months,sf_avg_inactive_gap_months,sf_max_inactive_gap_months,sf_total_events,sf_total_selling_time,sf_total_activity_time,sf_distinct_activity_types,sf_distinct_reps,sf_lifetime_months,sf_months_since_last_event,sf_activity_ratio_lifetime,sf_events_per_active_month,has_salesforce_activity,sales_without_recent_sf_activity,sf_activity_without_recent_sales
C00397,5614.85,35,24,12,4,3,2,3,3,2023-03-01,2025-11-01,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.08571428571428572,233.95208333333335,160.42428571428573,2023-03,2025-11,638,670,12,1,1,1,3.0,1.0,1.9090909090909092,7.0,33,1,0.36363636363636365,0,0,170.1469696969697,5614.85,4.363636363636363,1,12,5614.85,Low Value,Very Recent,2023-05,2025-10,640,669,13,1,1,1,4.0,1.0,1.4166666666666667,6.0,56,41.410000000000004,32.120000000000005,4,12,30,2,0.43333333333333335,4.3076923076923075,1,0,0
C00398,5325.14,30,25,10,5,4,3,3,3,2023-02-01,2025-10-01,0.5714285714285714,0.5,0.16666666666666666,0.08571428571428572,213.00560000000002,177.50466666666668,2023-02,2025-10,637,669,10,1,1,1,3.0,2.0,2.5555555555555554,10.0,33,2,0.30303030303030304,0,0,161.3678787878788,5325.14,3.6363636363636362,2,10,5325.14,Low Value,Recent,2023-02,2025-12,637,671,11,1,1,1,3.0,2.0,2.4,5.0,25,16.61,12.77,5,9,35,0,0.3142857142857143,2.272727272727273,1,0,0
C00399,81980.31,213,101,30,10,6,4,7,9,2023-02-01,2025-11-01,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.2571428571428571,811.6862376237624,384.88408450704225,2023-02,2025-11,637,670,30,1,1,1,12.0,2.0,0.13793103448275862,1.0,34,1,0.8823529411764706,0,0,2411.185588235294,81980.31,10.588235294117647,1,30,81980.31,Top Value,Very Recent,2023-01,2025-12,636,671,27,1,1,1,11.0,1.0,0.34615384615384615,3.0,89,63.0,53.18,6,18,36,0,0.75,3.2962962962962963,1,0,0
C00400,13198.61,50,24,10,9,6,4,6,7,2023-05-01,2025-09-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2,549.9420833333334,263.9722,2023-05,2025-09,640,668,10,1,1,1,2.0,1.0,2.111111111111111,6.0,29,3,0.3448275862068966,0,0,455.12448275862073,13198.61,4.137931034482759,3,10,13198.61,Mid Value,Recent,2023-04,2025-10,639,669,11,1,1,1,2.0,1.0,2.0,3.0,19,10.68,7.63,6,10,31,2,0.3548387096774194,1.7272727272727273,1,0,0
C00401,41673.69,94,32,11,8,5,4,7,7,2023-06-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2,1302.3028125,443.3371276595745,2023-06,2025-12,641,671,11,1,1,1,3.0,2.0,2.0,7.0,31,0,0.3548387096774194,0,0,1344.3125806451615,41673.69,4.258064516129032,0,11,41673.69,High Value,Very Recent,2023-02,2025-11,637,670,12,1,1,1,3.0,1.0,2.0,7.0,21,13.48,11.36,4,11,34,1,0.35294117647058826,1.75,1,0,0
C00402,18572.2,73,34,15,4,3,4,4,4,2024-02-01,2025-11-01,0.42857142857142855,0.6666666666666666,0.2222222222222222,0.11428571428571428,546.2411764705882,254.413698630137,2024-02,2025-11,649,670,15,1,1,1,4.0,4.0,0.5,2.0,22,1,0.6818181818181818,0,0,844.1909090909091,18572.2,8.181818181818182,1,15,18572.2,Mid Value,Very Recent,2023-01,2025-12,636,671,31,1,1,1,12.0,12.0,0.16666666666666666,2.0,98,72.96,52.52,6,19,36,0,0.8611111111111112,3.161290322580645,1,0,0
C00403,7672.36,25,21,9,10,5,4,7,8,2023-01-01,2025-11-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.22857142857142856,365.3504761904762,306.89439999999996,2023-01,2025-11,636,670,9,1,1,1,2.0,1.0,3.25,12.0,35,1,0.2571428571428571,0,0,219.2102857142857,7672.36,3.085714285714286,1,9,7672.36,Mid Value,Very Recent,2023-01,2025-12,636,671,11,1,1,1,2.0,2.0,2.5,7.0,39,30.55,24.0,6,10,36,0,0.3055555555555556,3.5454545454545454,1,0,0
C00404,7143.110000000001,49,6,3,5,4,4,5,5,2023-02-01,2025-09-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,1190.5183333333334,145.77775510204083,2023-02,2025-09,637,668,3,1,1,1,1.0,1.0,14.5,22.0,32,3,0.09375,0,0,223.22218750000002,7143.110000000001,1.125,3,3,7143.110000000001,Low Value,Recent,2024-02,2025-12,649,671,5,1,1,1,1.0,1.0,4.5,11.0,7,3.9000000000000004,3.77,5,5,23,0,0.21739130434782608,1.4,1,0,0
C00405,4027.8799999999997,21,13,4,9,5,3,7,7,2023-02-01,2023-08-01,0.7142857142857143,0.5,0.3888888888888889,0.2,309.83692307692303,191.80380952380952,2023-02,2023-08,637,643,4,0,0,0,2.0,2.0,1.0,2.0,7,28,0.5714285714285714,1,1,575.4114285714285,4027.8799999999997,6.857142857142857,28,4,4027.8799999999997,Low Value,Inactive,2023-01,2025-12,636,671,25,1,1,1,6.0,6.0,0.4583333333333333,4.0,70,45.6,32.07,6,16,36,0,0.6944444444444444,2.8,1,0,1
C00406,18021.89,43,22,11,4,2,3,3,4,2023-02-01,2025-03-01,0.2857142857142857,0.5,0.16666666666666666,0.11428571428571428,819.1768181818181,419.11372093023255,2023-02,2025-03,637,662,11,0,0,1,4.0,2.0,1.5,7.0,26,9,0.4230769230769231,1,0,693.1496153846153,18021.89,5.0769230769230775,9,11,18021.89,Mid Value,Inactive,2023-01,2025-12,636,671,21,1,1,1,4.0,1.0,0.75,4.0,70,44.55,29.09,6,16,36,0,0.5833333333333334,3.3333333333333335,1,0,1
C00407,1423.69,7,4,3,4,2,2,3,4,2023-12-01,2024-07-01,0.2857142857142857,0.3333333333333333,0.16666666666666666,0.11428571428571428,355.9225,203.3842857142857,2023-12,2024-07,647,654,3,0,0,0,2.0,1.0,2.5,5.0,8,17,0.375,1,1,177.96125,1423.69,4.5,17,3,1423.69,Low Value,Inactive,2023-01,2025-12,636,671,19,1,1,1,5.0,1.0,0.9444444444444444,5.0,41,28.48,26.07,5,15,36,0,0.5277777777777778,2.1578947368421053,1,0,1
C00408,18980.87,124,32,13,11,7,6,8,10,2023-02-01,2025-08-01,1.0,1.0,0.4444444444444444,0.2857142857142857,593.1521875,153.0715322580645,2023-02,2025-08,637,667,13,0,1,1,4.0,1.0,1.5,4.0,31,4,0.41935483870967744,0,0,612.286129032258,18980.87,5.032258064516129,4,13,18980.87,Mid Value,Cooling,2023-03,2025-12,638,671,17,1,1,1,4.0,1.0,1.0625,4.0,67,42.63,26.65,5,12,34,0,0.5,3.9411764705882355,1,0,0
C00409,1554.54,15,12,5,4,3,2,4,4,2023-01-01,2025-05-01,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.11428571428571428,129.545,103.636,2023-01,2025-05,636,664,5,0,0,1,1.0,1.0,6.0,9.0,29,7,0.1724137931034483,1,0,53.604827586206895,1554.54,2.0689655172413794,7,5,1554.54,Low Value,Inactive,2023-03,2025-10,638,669,6,1,1,1,1.0,1.0,5.2,11.0,13,10.83,7.779999999999999,4,6,32,2,0.1875,2.1666666666666665,1,0,1
C00410,1860.78,12,9,6,5,4,4,4,4,2024-04-01,2025-12-01,0.5714285714285714,0.6666666666666666,0.2222222222222222,0.11428571428571428,206.75333333333333,155.065,2024-04,2025-12,651,671,6,1,1,1,1.0,1.0,3.0,6.0,21,0,0.2857142857142857,0,0,88.60857142857142,1860.78,3.4285714285714284,0,6,1860.78,Low Value,Very Recent,2023-01,2025-12,636,671,11,1,1,1,2.0,1.0,2.5,11.0,33,22.58,17.49,5,9,36,0,0.3055555555555556,3.0,1,0,0
C00411,21148.64,70,28,12,10,5,4,7,8,2024-05-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.22857142857142856,755.3085714285714,302.1234285714286,2024-05,2025-12,652,671,12,1,1,1,4.0,4.0,0.7272727272727273,4.0,20,0,0.6,0,0,1057.432,21148.64,7.199999999999999,0,12,21148.64,High Value,Very Recent,2023-01,2025-11,636,670,27,1,1,1,7.0,3.0,0.3076923076923077,2.0,92,75.85,47.620000000000005,5,14,35,1,0.7714285714285715,3.4074074074074074,1,0,0
C00412,62548.71,409,94,27,12,5,3,6,8,2023-01-01,2025-11-01,0.7142857142857143,0.5,0.3333333333333333,0.22857142857142856,665.4118085106383,152.93083129584352,2023-01,2025-11,636,670,27,1,1,1,10.0,3.0,0.3076923076923077,3.0,35,1,0.7714285714285715,0,0,1787.106,62548.71,9.257142857142858,1,27,62548.71,Top Value,Very Recent,2023-02,2025-12,637,671,25,1,1,1,7.0,5.0,0.4166666666666667,4.0,104,66.37,57.98,6,15,35,0,0.7142857142857143,4.16,1,0,0
C00413,9611.57,52,31,15,10,5,5,8,9,2023-03-01,2025-07-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2571428571428571,310.05064516129033,184.8378846153846,2023-03,2025-07,638,666,15,0,1,1,5.0,1.0,1.0,6.0,29,5,0.5172413793103449,0,0,331.4334482758621,9611.57,6.206896551724138,5,15,9611.57,Mid Value,Cooling,2023-03,2025-10,638,669,17,1,1,1,5.0,5.0,0.9375,3.0,66,50.47,37.37,4,15,32,2,0.53125,3.8823529411764706,1,0,0
C00414,3230.56,12,5,3,5,4,3,4,4,2023-02-01,2023-10-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,646.112,269.2133333333333,2023-02,2023-10,637,645,3,0,0,0,2.0,2.0,3.0,6.0,9,26,0.3333333333333333,1,1,358.9511111111111,3230.56,4.0,26,3,3230.56,Low Value,Inactive,2023-01,2025-09,636,668,22,1,1,1,7.0,4.0,0.5238095238095238,3.0,43,29.669999999999998,23.28,4,16,33,3,0.6666666666666666,1.9545454545454546,1,0,1
C00415,9620.94,38,25,15,10,5,4,7,9,2024-02-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2571428571428571,384.8376,253.1826315789474,2024-02,2025-12,649,671,15,1,1,1,6.0,4.0,0.5714285714285714,4.0,23,0,0.6521739130434783,0,0,418.3017391304348,9620.94,7.826086956521739,0,15,9620.94,Mid Value,Very Recent,2023-01,2025-12,636,671,28,1,1,1,5.0,3.0,0.2962962962962963,2.0,79,57.03,45.0,6,17,36,0,0.7777777777777778,2.8214285714285716,1,0,0
C00416,24766.22,69,19,8,5,3,3,3,4,2023-07-01,2025-05-01,0.42857142857142855,0.5,0.16666666666666666,0.11428571428571428,1303.485263157895,358.9307246376812,2023-07,2025-05,642,664,8,0,0,1,4.0,1.0,2.142857142857143,10.0,23,7,0.34782608695652173,1,0,1076.7921739130436,24766.22,4.173913043478261,7,8,24766.22,High Value,Inactive,2023-02,2025-11,637,670,15,1,1,1,3.0,2.0,1.3571428571428572,4.0,35,23.23,15.89,5,12,34,1,0.4411764705882353,2.3333333333333335,1,0,1
C00417,13922.88,53,23,10,11,6,5,6,8,2023-05-01,2025-10-01,0.8571428571428571,0.8333333333333334,0.3333333333333333,0.22857142857142856,605.3426086956522,262.6958490566038,2023-05,2025-10,640,669,10,1,1,1,2.0,1.0,2.2222222222222223,4.0,30,2,0.3333333333333333,0,0,464.09599999999995,13922.88,4.0,2,10,13922.88,Mid Value,Recent,2023-02,2025-12,637,671,8,1,1,1,2.0,1.0,3.857142857142857,10.0,19,14.01,7.16,4,7,35,0,0.22857142857142856,2.375,1,0,0
C00418,24543.82,250,102,31,10,6,2,5,7,2023-02-01,2025-12-01,0.8571428571428571,0.3333333333333333,0.2777777777777778,0.2,240.6256862745098,98.17528,2023-02,2025-12,637,671,31,1,1,1,11.0,11.0,0.13333333333333333,2.0,35,0,0.8857142857142857,0,0,701.252,24543.82,10.62857142857143,0,31,24543.82,High Value,Very Recent,2023-01,2025-12,636,671,27,1,1,1,6.0,2.0,0.34615384615384615,2.0,117,84.95,59.45,6,16,36,0,0.75,4.333333333333333,1,0,0
C00419,48311.08,300,26,12,9,5,5,8,9,2023-01-01,2024-12-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.2571428571428571,1858.1184615384616,161.03693333333334,2023-01,2024-12,636,659,12,0,0,1,5.0,1.0,1.0909090909090908,4.0,24,12,0.5,1,1,2012.9616666666668,48311.08,6.0,12,12,48311.08,High Value,Inactive,2023-01,2025-12,636,671,17,1,1,1,4.0,1.0,1.1875,5.0,46,34.89,24.39,5,13,36,0,0.4722222222222222,2.7058823529411766,1,0,1
C00420,10292.84,16,8,3,5,4,4,5,5,2023-01-01,2025-04-01,0.5714285714285714,0.6666666666666666,0.2777777777777778,0.14285714285714285,1286.605,643.3025,2023-01,2025-04,636,663,3,0,0,1,1.0,1.0,12.5,17.0,28,8,0.10714285714285714,1,0,367.6014285714286,10292.84,1.2857142857142856,8,3,10292.84,Mid Value,Inactive,2023-01,2025-12,636,671,25,1,1,1,5.0,1.0,0.4583333333333333,2.0,60,41.51,31.38,6,16,36,0,0.6944444444444444,2.4,1,0,1
C00421,313575.26,1109,108,30,10,3,4,8,10,2023-01-01,2025-12-01,0.42857142857142855,0.6666666666666666,0.4444444444444444,0.2857142857142857,2903.47462962963,282.75496844003607,2023-01,2025-12,636,671,30,1,1,1,10.0,1.0,0.20689655172413793,3.0,36,0,0.8333333333333334,0,0,8710.423888888889,313575.26,10.0,0,30,313575.26,Top Value,Very Recent,2023-01,2025-12,636,671,25,1,1,1,9.0,4.0,0.4583333333333333,3.0,103,76.54,46.81,5,19,36,0,0.6944444444444444,4.12,1,0,0
C00422,3191.09,30,23,8,10,6,4,8,10,2023-12-01,2025-09-01,0.8571428571428571,0.6666666666666666,0.4444444444444444,0.2857142857142857,138.7430434782609,106.36966666666667,2023-12,2025-09,647,668,8,1,1,1,2.0,2.0,2.0,7.0,22,3,0.36363636363636365,0,0,145.04954545454547,3191.09,4.363636363636364,3,8,3191.09,Low Value,Recent,2023-07,2025-12,642,671,10,1,1,1,3.0,1.0,2.2222222222222223,7.0,35,22.31,24.14,5,8,30,0,0.3333333333333333,3.5,1,0,0
C00423,33089.49,128,40,14,7,5,4,7,7,2023-01-01,2025-10-01,0.7142857142857143,0.6666666666666666,0.3888888888888889,0.2,827.2372499999999,258.511640625,2023-01,2025-10,636,669,14,1,1,1,5.0,2.0,1.5384615384615385,8.0,34,2,0.4117647058823529,0,0,973.220294117647,33089.49,4.941176470588235,2,14,33089.49,High Value,Recent,2023-02,2025-11,637,670,13,1,1,1,5.0,2.0,1.75,8.0,47,42.74,23.48,5,10,34,1,0.38235294117647056,3.6153846153846154,1,0,0
C00424,23741.670000000002,79,15,7,4,4,2,3,4,2024-09-01,2025-12-01,0.5714285714285714,0.3333333333333333,0.16666666666666666,0.11428571428571428,1582.778,300.5274683544304,2024-09,2025-12,656,671,7,1,1,1,3.0,1.0,1.5,5.0,16,0,0.4375,0,0,1483.8543750000001,23741.670000000002,5.25,0,7,23741.670000000002,High Value,Very Recent,2023-03,2025-12,638,671,24,1,1,1,6.0,1.0,0.43478260869565216,2.0,66,37.7,30.41,6,14,34,0,0.7058823529411765,2.75,1,0,0
C00425,2976.15,7,6,4,6,4,3,4,5,2023-02-01,2023-09-01,0.5714285714285714,0.5,0.2222222222222222,0.14285714285714285,496.02500000000003,425.1642857142857,2023-02,2023-09,637,644,4,0,0,0,2.0,1.0,1.3333333333333333,3.0,8,27,0.5,1,1,372.01875,2976.15,6.0,27,4,2976.15,Low Value,Inactive,2023-03,2025-11,638,670,22,1,1,1,5.0,5.0,0.5238095238095238,4.0,52,33.23,28.53,6,15,33,1,0.6666666666666666,2.3636363636363638,1,0,1
C00426,23288.96,98,24,14,6,3,3,4,5,2023-02-01,2025-11-01,0.42857142857142855,0.5,0.2222222222222222,0.14285714285714285,970.3733333333333,237.64244897959182,2023-02,2025-11,637,670,14,1,1,1,2.0,1.0,1.5384615384615385,5.0,34,1,0.4117647058823529,0,0,684.9694117647059,23288.96,4.941176470588235,1,14,23288.96,High Value,Very Recent,2023-02,2025-11,637,670,15,1,1,1,3.0,1.0,1.3571428571428572,5.0,46,31.97,23.06,5,11,34,1,0.4411764705882353,3.066666666666667,1,0,0
C00427,21478.65,58,21,10,4,4,3,4,4,2023-04-01,2025-11-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,1022.7928571428572,370.321551724138,2023-04,2025-11,639,670,10,1,1,1,2.0,1.0,2.4444444444444446,9.0,32,1,0.3125,0,0,671.2078125,21478.65,3.75,1,10,21478.65,High Value,Very Recent,2023-01,2025-11,636,670,12,1,1,1,3.0,1.0,2.090909090909091,7.0,36,30.8,20.11,5,9,35,1,0.34285714285714286,3.0,1,0,0
C00428,32644.07,43,8,4,7,5,2,4,5,2023-09-01,2025-09-01,0.7142857142857143,0.3333333333333333,0.2222222222222222,0.14285714285714285,4080.50875,759.1644186046511,2023-09,2025-09,644,668,4,1,1,1,1.0,1.0,7.0,9.0,25,3,0.16,0,0,1305.7628,32644.07,1.92,3,4,32644.07,High Value,Recent,2023-05,2025-12,640,671,19,1,1,1,8.0,8.0,0.7222222222222222,3.0,42,35.53,18.26,4,11,32,0,0.59375,2.210526315789474,1,0,0
C00429,1606.3600000000001,6,6,3,6,4,4,6,6,2023-01-01,2023-08-01,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.17142857142857143,267.7266666666667,267.7266666666667,2023-01,2023-08,636,643,3,0,0,0,1.0,1.0,2.5,4.0,8,28,0.375,1,1,200.79500000000002,1606.3600000000001,4.5,28,3,1606.3600000000001,Low Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,10.0,1.0,0.5217391304347826,3.0,65,43.83,33.73,6,18,36,0,0.6666666666666666,2.7083333333333335,1,0,1
C00430,32910.94,223,21,9,7,5,4,4,5,2024-11-01,2025-12-01,0.7142857142857143,0.6666666666666666,0.2222222222222222,0.14285714285714285,1567.1876190476191,147.58269058295966,2024-11,2025-12,658,671,9,1,1,1,3.0,1.0,0.625,1.0,14,0,0.6428571428571429,0,0,2350.781428571429,32910.94,7.7142857142857135,0,9,32910.94,High Value,Very Recent,2023-03,2025-12,638,671,28,1,1,1,23.0,1.0,0.2222222222222222,3.0,77,63.76,42.05,5,15,34,0,0.8235294117647058,2.75,1,0,0
C00431,1174.35,16,4,2,3,3,1,2,3,2023-04-01,2023-08-01,0.42857142857142855,0.16666666666666666,0.1111111111111111,0.08571428571428572,293.5875,73.396875,2023-04,2023-08,639,643,2,0,0,0,1.0,1.0,3.0,3.0,5,28,0.4,1,1,234.86999999999998,1174.35,4.8,28,2,1174.35,Low Value,Inactive,2023-02,2025-12,637,671,26,1,1,1,11.0,2.0,0.36,2.0,63,46.49,39.23,6,17,35,0,0.7428571428571429,2.423076923076923,1,0,1
C00432,40549.76,180,26,12,10,6,3,7,9,2023-04-01,2025-09-01,0.8571428571428571,0.5,0.3888888888888889,0.2571428571428571,1559.606153846154,225.27644444444445,2023-04,2025-09,639,668,12,1,1,1,5.0,1.0,1.6363636363636365,8.0,30,3,0.4,0,0,1351.6586666666667,40549.76,4.8,3,12,40549.76,High Value,Recent,2023-03,2025-10,638,669,22,1,1,1,6.0,3.0,0.47619047619047616,4.0,77,67.35,41.01,6,16,32,2,0.6875,3.5,1,0,0
C00433,6745.11,28,17,7,8,3,5,7,8,2023-07-01,2025-12-01,0.42857142857142855,0.8333333333333334,0.3888888888888889,0.22857142857142856,396.7711764705882,240.8967857142857,2023-07,2025-12,642,671,7,1,1,1,2.0,1.0,3.8333333333333335,10.0,30,0,0.23333333333333334,0,0,224.837,6745.11,2.8,0,7,6745.11,Low Value,Very Recent,2023-06,2025-12,641,671,15,1,1,1,3.0,2.0,1.1428571428571428,3.0,39,24.24,25.01,6,12,31,0,0.4838709677419355,2.6,1,0,0
C00434,41852.4,188,19,9,7,5,4,6,6,2023-03-01,2025-06-01,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.17142857142857143,2202.757894736842,222.61914893617023,2023-03,2025-06,638,665,9,0,1,1,2.0,2.0,2.375,5.0,28,6,0.32142857142857145,1,0,1494.7285714285715,41852.4,3.8571428571428568,6,9,41852.4,High Value,Cooling,2023-04,2025-11,639,670,13,1,1,1,2.0,1.0,1.5833333333333333,4.0,34,24.84,14.98,5,11,32,1,0.40625,2.6153846153846154,1,0,0
C00435,19114.54,60,20,12,5,4,3,4,4,2024-08-01,2025-12-01,0.5714285714285714,0.5,0.2222222222222222,0.11428571428571428,955.7270000000001,318.5756666666667,2024-08,2025-12,655,671,12,1,1,1,7.0,7.0,0.45454545454545453,4.0,17,0,0.7058823529411765,0,0,1124.384705882353,19114.54,8.470588235294118,0,12,19114.54,Mid Value,Very Recent,2023-01,2025-12,636,671,26,1,1,1,7.0,1.0,0.4,3.0,81,58.79,34.49,6,15,36,0,0.7222222222222222,3.1153846153846154,1,0,0
C00436,98460.42,225,26,10,10,6,4,7,8,2023-02-01,2025-09-01,0.8571428571428571,0.6666666666666666,0.3888888888888889,0.22857142857142856,3786.9392307692306,437.60186666666664,2023-02,2025-09,637,668,10,1,1,1,2.0,1.0,2.4444444444444446,12.0,32,3,0.3125,0,0,3076.888125,98460.42,3.75,3,10,98460.42,Top Value,Recent,2023-01,2025-03,636,662,7,0,0,1,2.0,1.0,3.3333333333333335,6.0,21,11.89,11.46,2,7,27,9,0.25925925925925924,3.0,1,1,0
C00437,58012.04,402,94,29,8,5,5,8,8,2023-01-01,2025-11-01,0.7142857142857143,0.8333333333333334,0.4444444444444444,0.22857142857142856,617.1493617021276,144.30855721393036,2023-01,2025-11,636,670,29,1,1,1,9.0,7.0,0.21428571428571427,2.0,35,1,0.8285714285714286,0,0,1657.4868571428572,58012.04,9.942857142857143,1,29,58012.04,High Value,Very Recent,2023-01,2025-12,636,671,29,1,1,1,9.0,8.0,0.25,2.0,98,75.43,45.22,6,17,36,0,0.8055555555555556,3.3793103448275863,1,0,0
C00438,22582.79,61,19,8,4,3,2,3,4,2023-01-01,2024-08-01,0.42857142857142855,0.3333333333333333,0.16666666666666666,0.11428571428571428,1188.5678947368422,370.20967213114756,2023-01,2024-08,636,655,8,0,0,0,4.0,1.0,1.7142857142857142,9.0,20,16,0.4,1,1,1129.1395,22582.79,4.8,16,8,22582.79,High Value,Inactive,2023-01,2025-12,636,671,21,1,1,1,7.0,5.0,0.75,4.0,65,33.39,32.03,5,14,36,0,0.5833333333333334,3.0952380952380953,1,0,1
C00439,86101.59,536,83,25,11,5,4,8,10,2023-01-01,2025-11-01,0.7142857142857143,0.6666666666666666,0.4444444444444444,0.2857142857142857,1037.3685542168673,160.6372947761194,2023-01,2025-11,636,670,25,1,1,1,6.0,4.0,0.4166666666666667,3.0,35,1,0.7142857142857143,0,0,2460.0454285714286,86101.59,8.571428571428571,1,25,86101.59,Top Value,Very Recent,2023-01,2025-12,636,671,27,1,1,1,6.0,1.0,0.34615384615384615,2.0,123,83.47,76.36,5,15,36,0,0.75,4.555555555555555,1,0,0
C00440,4077.2799999999997,25,18,8,8,6,4,6,7,2023-06-01,2025-10-01,0.8571428571428571,0.6666666666666666,0.3333333333333333,0.2,226.51555555555555,163.0912,2023-06,2025-10,641,669,8,1,1,1,2.0,1.0,3.0,7.0,29,2,0.27586206896551724,0,0,140.59586206896552,4077.2799999999997,3.3103448275862073,2,8,4077.2799999999997,Low Value,Recent,2023-03,2025-04,638,663,8,0,0,1,2.0,2.0,2.5714285714285716,12.0,24,16.97,9.16,3,7,26,8,0.3076923076923077,3.0,1,1,0
C00441,1470.1499999999999,15,15,5,11,6,3,5,6,2024-09-01,2025-11-01,0.8571428571428571,0.5,0.2777777777777778,0.17142857142857143,98.00999999999999,98.00999999999999,2024-09,2025-11,656,670,5,1,1,1,3.0,3.0,2.5,9.0,15,1,0.3333333333333333,0,0,98.00999999999999,1470.1499999999999,4.0,1,5,1470.1499999999999,Low Value,Very Recent,2023-02,2025-12,637,671,11,1,1,1,4.0,1.0,2.4,15.0,33,25.52,19.31,5,9,35,0,0.3142857142857143,3.0,1,0,0
C00442,2857.6499999999996,13,5,3,4,3,2,4,4,2023-02-01,2023-05-01,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.11428571428571428,571.53,219.81923076923073,2023-02,2023-05,637,640,3,0,0,0,2.0,1.0,0.5,1.0,4,31,0.75,1,1,714.4124999999999,2857.6499999999996,9.0,31,3,2857.6499999999996,Low Value,Inactive,2023-02,2025-12,637,671,23,1,1,1,7.0,7.0,0.5454545454545454,4.0,60,41.01,29.89,6,16,35,0,0.6571428571428571,2.608695652173913,1,0,1
C00443,2019.92,7,5,4,4,3,2,4,4,2023-02-01,2023-09-01,0.42857142857142855,0.3333333333333333,0.2222222222222222,0.11428571428571428,403.98400000000004,288.56,2023-02,2023-09,637,644,4,0,0,0,2.0,1.0,1.3333333333333333,3.0,8,27,0.5,1,1,252.49,2019.92,6.0,27,4,2019.92,Low Value,Inactive,2023-01,2025-12,636,671,24,1,1,1,8.0,4.0,0.5217391304347826,5.0,62,46.75,27.36,5,15,36,0,0.6666666666666666,2.5833333333333335,1,0,1
C00444,35252.84,190,24,13,5,4,2,4,4,2024-01-01,2025-12-01,0.5714285714285714,0.3333333333333333,0.2222222222222222,0.11428571428571428,1468.868333333333,185.54126315789472,2024-01,2025-12,648,671,13,1,1,1,4.0,2.0,0.9166666666666666,4.0,24,0,0.5416666666666666,0,0,1468.868333333333,35252.84,6.5,0,13,35252.84,High Value,Very Recent,2023-01,2025-12,636,671,31,1,1,1,11.0,9.0,0.16666666666666666,2.0,101,82.75,51.09,6,18,36,0,0.8611111111111112,3.2580645161290325,1,0,0
C00445,14485.94,61,28,10,6,5,4,5,6,2023-08-01,2025-10-01,0.7142857142857143,0.6666666666666666,0.2777777777777778,0.17142857142857143,517.355,237.4744262295082,2023-08,2025-10,643,669,10,1,1,1,2.0,1.0,1.8888888888888888,4.0,27,2,0.37037037037037035,0,0,536.5162962962963,14485.94,4.444444444444445,2,10,14485.94,Mid Value,Recent,2023-11,2025-12,646,671,9,1,1,1,2.0,1.0,2.125,6.0,28,19.900000000000002,18.87,5,7,26,0,0.34615384615384615,3.111111111111111,1,0,0
C00446,6831.95,32,6,3,5,3,3,4,5,2025-03-01,2025-12-01,0.42857142857142855,0.5,0.2222222222222222,0.14285714285714285,1138.6583333333333,213.4984375,2025-03,2025-12,662,671,3,1,1,1,2.0,2.0,3.5,7.0,10,0,0.3,0,0,683.1949999999999,6831.95,3.5999999999999996,0,3,6831.95,Low Value,Very Recent,2023-01,2025-11,636,670,27,1,1,1,7.0,2.0,0.3076923076923077,2.0,48,36.769999999999996,25.11,6,14,35,1,0.7714285714285715,1.7777777777777777,1,0,0
